workspace_id,category_name,document_id,dataset,text,uri,element_metadata,label,label_type
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,We are now making the same capabilities available to our partners providing them a simpler path to create AI-powered solutions.,heidloff_net-page3_elem4-6,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem9,heidloff_net,Deploying TechZone Toolkit Modules on existing Clusters.,heidloff_net-page2_elem9-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,Next Minikube needs to be started with more memory and disk size than the Minikube defaults.,heidloff_net-page1_elem8-13,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,ensemble-classification-wf-en-emotion-stock-predictor   grpc://modelmesh-serving.ibmid-6620037hpc-669mq7e2:8033,heidloff_net-page1_elem6-57,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,* SaaS API docs [https://cloud.ibm.com/apidocs/text-to-speech],heidloff_net-page2_elem5-63,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,* IBM Watson NLP Trial [https://www.ibm.com/account/reg/us-en/signup?formid=urx-51726],heidloff_net-page1_elem9-76,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,* Automation for Watson NLP Deployments [https://github.com/IBM/watson-automation],heidloff_net-page1_elem9-77,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem9,heidloff_net,Check out my earlier blog that introduces the toolkit: Introducing IBM’s Toolkit to handle Everything as Code [http://heidloff.net/article/introducing-ibms-toolkit-to-handle-everything-as-code/].,heidloff_net-page2_elem9-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem4,heidloff_net,-t my-watson-nlp-runtime:latest,heidloff_net-page1_elem4-20,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,To find out more about Watson NLP and TechZone Deployer check out these resources:,heidloff_net-page1_elem9-74,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Watson Speech To Text Analysis Notebook [https://github.com/ibm-build-lab/Watson-Speech/blob/main/Speech%20To%20%20Text/Speech%20To%20Text%20Analysis.ipynb],heidloff_net-page1_elem3-52,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,"text: ""It is so easy to embed Watson NLP in applications.",heidloff_net-page1_elem1-93,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem3,heidloff_net,- name: ibm-ocp-vpc,heidloff_net-page3_elem3-14,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem5,heidloff_net,Accessing Machine Learning Models via REST APIs.,heidloff_net-page8_elem5-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem3,heidloff_net,For example Assistant users don’t use intents anymore but actions.,heidloff_net-page2_elem3-12,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,* Watson Speech To Text Model Catalog [https://www.ibm.com/docs/en/watson-libraries?topic=wtsleh-models-catalog],heidloff_net-page1_elem2-70,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,$ brew install minikube,heidloff_net-page1_elem2-17,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,Running IBM Watson Speech To Text in Minikube.,heidloff_net-page1_elem2-0,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem1,heidloff_net,- name: ibm-ocp-vpc,heidloff_net-page3_elem1-13,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,To run Watson NLP two components are needed:,heidloff_net-page1_elem7-13,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,syntax-izumo-en-stock-predictor                         grpc://modelmesh-serving.ibmid-6620037hpc-669mq7e2:8033,heidloff_net-page1_elem6-59,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,* Automation for Watson NLP Deployments [https://github.com/IBM/watson-automation],heidloff_net-page2_elem6-61,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,alternatives: [,heidloff_net-page1_elem2-65,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,IBM Watson NLP (Natural Language Understanding) and Watson Speech containers can be run locally on-premises or Kubernetes and OpenShift clusters.,heidloff_net-page2_elem5-1,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,"SCRIPT_DIR=$(cd $(dirname ""$0""); pwd -P)",heidloff_net-page2_elem0-61,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem9,heidloff_net,New Era of Software Development: Operations Automation.,heidloff_net-page3_elem9-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem0,heidloff_net,Training TensorFlow Object Detection Models.,heidloff_net-page6_elem0-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,There are multiple options how to run and deploy Watson NLP:,heidloff_net-page1_elem7-7,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,Each init container contains either predefined [https://www.ibm.com/docs/en/watson-libraries?topic=models-catalog] or custom models.,heidloff_net-page1_elem7-22,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem6,heidloff_net,Terraform is a popular tool to set up infrastructure declaratively.,heidloff_net-page3_elem6-1,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,To find out more about Watson NLP and Watson for Embed in general check out these resources:,heidloff_net-page1_elem0-65,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem1,heidloff_net,Handling of Versions of TechZone Toolkit Modules.,heidloff_net-page3_elem1-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem4,heidloff_net,The post Slides: When to use Serverless?,heidloff_net-page8_elem4-6,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,To set some context check out the landing page IBM Watson Speech Libraries for Embed [https://www.ibm.com/products/watson-speech-embed-libraries].,heidloff_net-page1_elem2-4,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,"text: ""It is so easy to embed Watson NLP in applications.",heidloff_net-page1_elem1-97,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem7,heidloff_net,How to run STT locally via Docker,heidloff_net-page2_elem7-16,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem3,heidloff_net,Deploying Angular React and Vue Apps on Kubernetes.,heidloff_net-page8_elem3-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,Invoke Watson NLP via REST:,heidloff_net-page1_elem1-57,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem7,heidloff_net,To run STT as container the container image needs to be built first.,heidloff_net-page2_elem7-17,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,The post Training IBM Watson NLP Models [http://heidloff.net/article/training-ibm-watson-nlp-models/] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page1_elem5-85,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem5,heidloff_net,To start the container invoke this command in a terminal:,heidloff_net-page3_elem5-51,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem2,heidloff_net,Check out my earlier blog that introduces the toolkit: Introducing IBM’s Toolkit to handle Everything as Code [http://heidloff.net/article/introducing-ibms-toolkit-to-handle-everything-as-code/].,heidloff_net-page2_elem2-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem8,heidloff_net,Training TensorFlow.js Models with IBM Watson.,heidloff_net-page6_elem8-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,$ pip install watson-embed-model-packager,heidloff_net-page1_elem0-60,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,Check out my earlier blog that introduces the toolkit: Introducing IBM’s Toolkit to handle Everything as Code [http://heidloff.net/article/introducing-ibms-toolkit-to-handle-everything-as-code/].,heidloff_net-page2_elem0-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page5_elem7,heidloff_net,Configuring Webhooks for Kubernetes Operators.,heidloff_net-page5_elem7-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,--rm -it \,heidloff_net-page2_elem6-36,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem2,heidloff_net,Understanding TechZone Toolkit GitOps Modules.,heidloff_net-page2_elem2-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem3,heidloff_net,Developing Polyglot Applications with OpenWhisk.,heidloff_net-page7_elem3-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem5,heidloff_net,Deploying TensorFlow Models on Edge Devices.,heidloff_net-page6_elem5-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem9,heidloff_net,export TF_VAR_gitops_repo_token=___your-github-token____,heidloff_net-page2_elem9-40,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,componentName: watson-nlp,heidloff_net-page2_elem0-23,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,name: watson-nlp-runtime,heidloff_net-page1_elem6-94,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,"ARG WATSON_RUNTIME_BASE=""cp.icr.io/cp/ai/watson-nlp-runtime:1.0.18""",heidloff_net-page1_elem0-28,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,To set some context here is the description of IBM Watson NLP Library for Embed [https://www.ibm.com/products/ibm-watson-natural-language-processing].,heidloff_net-page2_elem6-3,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem9,heidloff_net,Here are some […],heidloff_net-page8_elem9-4,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,limits:,heidloff_net-page1_elem6-96,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem8,heidloff_net,* Terraform explained in 15 mins [https://www.youtube.com/watch?v=l5k1ai_GBDE],heidloff_net-page3_elem8-12,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem8,heidloff_net,Here is an example flow of commands that show how to install the CLI how to run the container and how to run Terraform.,heidloff_net-page2_elem8-8,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Model Catalog [https://www.ibm.com/docs/en/watson-libraries?topic=wtsleh-models-catalog],heidloff_net-page1_elem3-61,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem4,heidloff_net,Use Serverless if you have the following needs: Variable […],heidloff_net-page8_elem4-5,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page5_elem5,heidloff_net,Converting Custom Resource Versions in Operators.,heidloff_net-page5_elem5-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,Next Minikube needs to be started with more memory and disk size than the Minikube defaults.,heidloff_net-page1_elem2-13,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,Watson NLP comes with many predefined models [https://www.ibm.com/docs/en/watson-libraries?topic=models-catalog] that can either be re-used without any modifications or that can be customized and extended.,heidloff_net-page1_elem5-10,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,My post Running IBM Watson NLP locally in Containers [http://heidloff.net/article/running-ibm-watson-nlp-locally-in-containers/] explained how to run Watson NLP locally in Docker.,heidloff_net-page2_elem1-9,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,Containers are a great technology to help running AI services everywhere.,heidloff_net-page3_elem4-9,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,To find out more about Watson NLP check out these resources:,heidloff_net-page2_elem6-56,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,Via REST and gRCP APIs AI can easily be embedded in applications.,heidloff_net-page1_elem5-2,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem1,heidloff_net,* Watson NLP [https://www.ibm.com/docs/en/watson-libraries?topic=watson-natural-language-processing-library-embed-home],heidloff_net-page3_elem1-93,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,* Trial [https://www.ibm.com/products/ibm-watson-natural-language-processing],heidloff_net-page2_elem1-73,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,IBM Watson NLP (Natural Language Understanding) and Watson Speech containers can be run locally on-premises or Kubernetes and OpenShift clusters.,heidloff_net-page1_elem0-1,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,$ cat <<EOF >>Dockerfile,heidloff_net-page1_elem1-46,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,containers:,heidloff_net-page1_elem7-32,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page5_elem1,heidloff_net,Continuous Delivery with DevSecOps Reference Architecture.,heidloff_net-page5_elem1-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem8,heidloff_net,Recently Google introduced TensorFlow.js which is a JavaScript library for training and deploying machine learning models in browsers and on Node.js.,heidloff_net-page6_elem8-1,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,> The Watson TTS library converts written text into natural-sounding voice in a variety of languages for real-time speech synthesis.,heidloff_net-page2_elem5-7,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem2,heidloff_net,The open source version […],heidloff_net-page6_elem2-4,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem0,heidloff_net,The post Building AR Applications with Unity and IBM Watson [http://heidloff.net/article/ar-applications-unity-ibm-watson] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page7_elem0-4,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,$ docker cp watson-runtime-protos:/app/protos/.,heidloff_net-page1_elem1-80,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,* IBM Watson NLP Trial [https://www.ibm.com/account/reg/us-en/signup?formid=urx-51726],heidloff_net-page1_elem0-68,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page4_elem8,heidloff_net,apiVersion: v1,heidloff_net-page4_elem8-70,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,--docker-password=<your IBM Entitlement Key> \,heidloff_net-page3_elem4-23,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem3,heidloff_net,Over the last years Watson Assistant has successfully been used by many IBM clients and partners.,heidloff_net-page2_elem3-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,To find out more about Watson Speech To Speech and Watson for Embed in general check out these resources:,heidloff_net-page1_elem2-68,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,Training Watson NLP Models,heidloff_net-page1_elem5-9,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem9,heidloff_net,You can watch the recording read the pattern documentation and read the slides.,heidloff_net-page8_elem9-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem2,heidloff_net,Below are some pictures.,heidloff_net-page7_elem2-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,This article provides an overview how to develop your own GitOps modules to deploy resources to Kubernetes via Helm.,heidloff_net-page2_elem0-2,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Running IBM Watson NLP in Minikube [http://heidloff.net/article/running-ibm-watson-nlp-in-minikube/],heidloff_net-page1_elem3-20,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,* IBM Watson NLP Trial [https://www.ibm.com/account/reg/us-en/signup?formid=urx-51726],heidloff_net-page1_elem7-64,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,The Watson NLP containers can be run on different container platforms they provide REST and gRCP interfaces they can be extended with custom models and they can easily be embedded in solutions.,heidloff_net-page1_elem6-5,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,Training IBM Watson NLP Models.,heidloff_net-page1_elem5-0,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem4,heidloff_net,--image private.icr.io/watson-nlp-demo/my-watson-nlp-runtime:latest \,heidloff_net-page1_elem4-44,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem0,heidloff_net,- name: ibm-ocp-vpc,heidloff_net-page3_elem0-13,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,To run STT as container the container image needs to be built first.,heidloff_net-page2_elem5-14,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,- name: watson-tts-en-us-allisonv3voice,heidloff_net-page1_elem8-33,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem8,heidloff_net,Below are some pictures.,heidloff_net-page8_elem8-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,The Watson NLP pod contains the NLP runtime container and potentially multiple init containers.,heidloff_net-page1_elem7-21,{},WatsonEmbed,Standard
